*********************************************
*   Spectrum of j=11 model in the format:
* 
*   R-charge    Energy  Spin
* 
*   for R < 0 and j_z = 0.  The energy is in
*   units of the coupling.
* 
*   (Other sectors can be gotten from 
*   charge conjugation and SO(3) symmetry.)
*********************************************


-23/6	23/3	0
-13/6	2.8184836179261765	15
-13/6	2.802025051122655	15
-13/6	2.7803089044373337	15
-13/6	2.7524784724409983	15
-13/6	2.7294980858641793	15
-13/6	2.7007225099814605	15
-13/6	2.672960417181457	15
-13/6	2.666672772210404	15
-13/6	5.81987279958139	14
-13/6	5.3302415164953345	14
-13/6	5.137522363001153	14
-13/6	4.90752110689391	14
-13/6	4.829373411191227	14
-13/6	4.782309862486727	14
-13/6	4.663270714697319	14
-13/6	4.541862363247674	14
-13/6	4.334834944382237	14
-13/6	4.291930221022994	14
-13/6	4.274680199592694	14
-13/6	4.170639316983397	14
-13/6	4.102161283531132	14
-13/6	4.029901231934673	14
-13/6	3.948935283330684	14
-13/6	3.9042743740155856	14
-13/6	3.810683467473609	14
-13/6	3.7330239630955475	14
-13/6	3.6672945619311577	14
-13/6	3.6001024764245813	14
-13/6	3.5391467455956445	14
-13/6	3.4664958556268175	14
-13/6	3.428527531952568	14
-13/6	3.3932896174173948	14
-13/6	3.343577891262612	14
-13/6	3.333817954270671	14
-13/6	3.2852605771249728	14
-13/6	3.167831447732169	14
-13/6	3.101946658553061	14
-13/6	3.065762194837589	14
-13/6	2.9902955436873526	14
-13/6	2.9429150394398675	14
-13/6	2.90558005130697	14
-13/6	2.885341616380174	14
-13/6	2.842139343638337	14
-13/6	2.7951025323818612	14
-13/6	2.787948542536469	14
-13/6	2.7327235677830686	14
-13/6	2.695854466192941	14
-13/6	2.692533214033574	14
-13/6	6.154153426627545	13
-13/6	5.682015496251097	13
-13/6	5.666666666665151	13
-13/6	5.338708787865016	13
-13/6	5.060301302114112	13
-13/6	5.005560088081893	13
-13/6	4.850954989742604	13
-13/6	4.628870493139402	13
-13/6	4.545721359047093	13
-13/6	4.479999519198827	13
-13/6	4.288794694272838	13
-13/6	4.281754111122609	13
-13/6	4.173688262299493	13
-13/6	4.129959565057561	13
-13/6	4.106201275727926	13
-13/6	3.9737610026718357	13
-13/6	3.9334568004287576	13
-13/6	3.8192521862906688	13
-13/6	3.7990351006528726	13
-13/6	3.7299739844588657	13
-13/6	3.672151015141935	13
-13/6	3.571607881885484	13
-13/6	3.5582538193157234	13
-13/6	3.4908385828534847	13
-13/6	3.4462549248328287	13
-13/6	3.384501525986707	13
-13/6	3.3458902719776233	13
-13/6	3.2878540595861523	13
-13/6	3.2743936349279466	13
-13/6	3.132094111112565	13
-13/6	3.088928453302742	13
-13/6	3.040836712395958	13
-13/6	2.967272889796277	13
-13/6	2.9395777926492883	13
-13/6	2.902559951749936	13
-13/6	2.859937139367503	13
-13/6	2.8335370982804307	13
-13/6	2.797924064499057	13
-13/6	2.727619931384197	13
-13/6	2.7161416170110897	13
-13/6	2.703565896738837	13
-13/6	2.677726090438682	13
-13/6	2.6726224251206077	13
-13/6	2.666992601214588	13
-13/6	6.0454501081876515	12
-13/6	5.836208350581728	12
-13/6	5.138717532220653	12
-13/6	5.035138977315455	12
-13/6	4.9358523436339965	12
-13/6	4.872594398278125	12
-13/6	4.754142306990616	12
-13/6	4.723359678911038	12
-13/6	4.518541089136306	12
-13/6	4.466012136529116	12
-13/6	4.330121237833282	12
-13/6	4.178421320239067	12
-13/6	4.158433346747643	12
-13/6	4.084073246545813	12
-13/6	3.969068646888445	12
-13/6	3.852711547001036	12
-13/6	3.827556647457186	12
-13/6	3.7830287825295272	12
-13/6	3.6917264229882676	12
-13/6	3.642517489130114	12
-13/6	3.575892699598171	12
-13/6	3.528352358374832	12
-13/6	3.4980369949448686	12
-13/6	3.406103927625736	12
-13/6	3.391715352861411	12
-13/6	3.3167401610644447	12
-13/6	3.2261989782541605	12
-13/6	3.1985487670604016	12
-13/6	3.091671264055094	12
-13/6	3.053917694021493	12
-13/6	2.9947708021286417	12
-13/6	2.929514919936537	12
-13/6	2.8909898625329333	12
-13/6	2.8541088728065915	12
-13/6	2.791538895672147	12
-13/6	2.7666135151484923	12
-13/6	2.7530259342574936	12
-13/6	2.71198478842598	12
-13/6	2.683781785185147	12
-13/6	2.6719584975967337	12
-13/6	6.666666666665151	11
-13/6	6.108725738272369	11
-13/6	5.241039957105841	11
-13/6	5.1075279100700754	11
-13/6	4.87888662856858	11
-13/6	4.846269340804156	11
-13/6	4.7533090919446295	11
-13/6	4.618218757624163	11
-13/6	4.493057151088124	11
-13/6	4.449656847487404	11
-13/6	4.3839098057960655	11
-13/6	4.264915423383627	11
-13/6	4.209832249699957	11
-13/6	4.0740652533377215	11
-13/6	4.009807290340177	11
-13/6	3.8981026037886295	11
-13/6	3.8893600304668325	11
-13/6	3.7744065830984255	11
-13/6	3.6758247648422184	11
-13/6	3.6337157569328156	11
-13/6	3.533883884810166	11
-13/6	3.498142752865533	11
-13/6	3.4568648531967483	11
-13/6	3.401136762166516	11
-13/6	3.3481077054366324	11
-13/6	3.2959910165982365	11
-13/6	3.2344118771789	11
-13/6	3.1860157871315096	11
-13/6	3.1305611969269194	11
-13/6	3.1076457356098217	11
-13/6	3.082721941816999	11
-13/6	3.0221027029338074	11
-13/6	2.995488450026187	11
-13/6	2.887119243413963	11
-13/6	2.855770032218061	11
-13/6	2.79912078358484	11
-13/6	2.789794113148673	11
-13/6	2.7499615870592606	11
-13/6	2.717531167699235	11
-13/6	2.706446861282984	11
-13/6	2.679740099394621	11
-13/6	2.666730651358648	11
-13/6	5.9414137826197475	10
-13/6	5.379986642948097	10
-13/6	5.059973234434892	10
-13/6	4.961394755783203	10
-13/6	4.79420299834419	10
-13/6	4.702190130916733	10
-13/6	4.645340126333849	10
-13/6	4.552197369177975	10
-13/6	4.503249604882512	10
-13/6	4.442050494309569	10
-13/6	4.302841367569272	10
-13/6	4.099826079120703	10
-13/6	4.040738320664332	10
-13/6	4.0064308110727325	10
-13/6	3.9577292360431784	10
-13/6	3.8552091077986006	10
-13/6	3.7298107733290635	10
-13/6	3.701484801521474	10
-13/6	3.684896715539253	10
-13/6	3.5206652079441483	10
-13/6	3.384936712335275	10
-13/6	3.357847100691288	10
-13/6	3.348569411120934	10
-13/6	3.2834984792343676	10
-13/6	3.2235031701889056	10
-13/6	3.159954729796027	10
-13/6	3.1298448704947077	10
-13/6	3.0600340483933905	10
-13/6	3.0084308523332766	10
-13/6	2.9125835773224935	10
-13/6	2.853559046043756	10
-13/6	2.8436688996166595	10
-13/6	2.7454135330776808	10
-13/6	2.710641725172536	10
-13/6	2.699862574646886	10
-13/6	2.682248649104622	10
-13/6	2.667504949852173	10
-13/6	5.893329082578475	9
-13/6	5.666666666662877	9
-13/6	5.502644066211815	9
-13/6	5.401878506142111	9
-13/6	5.181018095643822	9
-13/6	4.934104712294584	9
-13/6	4.8709323883067555	9
-13/6	4.590595720214878	9
-13/6	4.518590557384869	9
-13/6	4.47003683329217	9
-13/6	4.386950778753317	9
-13/6	4.281396983730474	9
-13/6	4.092173623708504	9
-13/6	3.9580735573549646	9
-13/6	3.8933391654304614	9
-13/6	3.8788959107280334	9
-13/6	3.792933953624697	9
-13/6	3.71330848500952	9
-13/6	3.535094346362257	9
-13/6	3.4825710291133873	9
-13/6	3.445773592952719	9
-13/6	3.387771347414855	9
-13/6	3.3552899024628005	9
-13/6	3.2875220814373733	9
-13/6	3.2132646440040844	9
-13/6	3.140589364195421	9
-13/6	3.076458166292241	9
-13/6	3.0589816612123286	9
-13/6	3.0174933895518734	9
-13/6	2.975562551514713	9
-13/6	2.880513257076018	9
-13/6	2.8570058547520603	9
-13/6	2.8167604378338638	9
-13/6	2.780756290468389	9
-13/6	2.714511690757945	9
-13/6	2.6999959118866173	9
-13/6	2.6727359027927378	9
-13/6	2.6676130477737843	9
-13/6	2.666666666667652	9
-13/6	6.041456636488192	8
-13/6	5.497546096057704	8
-13/6	5.266453170797149	8
-13/6	5.079995347235581	8
-13/6	4.920697787385052	8
-13/6	4.763429976874477	8
-13/6	4.636509157955061	8
-13/6	4.57657798319633	8
-13/6	4.445107663290855	8
-13/6	4.293921612792246	8
-13/6	4.192323197420592	8
-13/6	4.098312025666473	8
-13/6	3.932200806915489	8
-13/6	3.839786627859212	8
-13/6	3.775267771689869	8
-13/6	3.7222206219362306	8
-13/6	3.651365762767	8
-13/6	3.4730904535949776	8
-13/6	3.4138408635071755	8
-13/6	3.372878918714605	8
-13/6	3.341884332615791	8
-13/6	3.2687160970745026	8
-13/6	3.235369558767843	8
-13/6	3.1623048266310434	8
-13/6	3.1366260719532875	8
-13/6	3.003393383611865	8
-13/6	2.9427273644182605	8
-13/6	2.8738402830811083	8
-13/6	2.8331915362039126	8
-13/6	2.7633921327521875	8
-13/6	2.7399861153464826	8
-13/6	2.7058133028601787	8
-13/6	5.693056801184412	7
-13/6	5.666666666666515	7
-13/6	5.287474342819678	7
-13/6	4.914438668919956	7
-13/6	4.862145581294726	7
-13/6	4.700334455492111	7
-13/6	4.636270443244939	7
-13/6	4.581357118865981	7
-13/6	4.4481469548891255	7
-13/6	4.381721703795392	7
-13/6	4.176495686897397	7
-13/6	4.015395529771922	7
-13/6	3.9364240916518156	7
-13/6	3.8115066373088666	7
-13/6	3.783190907343169	7
-13/6	3.6948192648876557	7
-13/6	3.658898793321441	7
-13/6	3.6169444636243497	7
-13/6	3.4359101337349784	7
-13/6	3.4068332811164055	7
-13/6	3.3596177124768474	7
-13/6	3.302764064600069	7
-13/6	3.217451381229239	7
-13/6	3.0963856956477684	7
-13/6	3.032516164429353	7
-13/6	2.990507803488299	7
-13/6	2.950981858030218	7
-13/6	2.9067303918352536	7
-13/6	2.7898189152128907	7
-13/6	2.7298228635429496	7
-13/6	2.720212793982	7
-13/6	2.6913197435967504	7
-13/6	2.6687678140453954	7
-13/6	6.0100955104539935	6
-13/6	5.67770348864201	6
-13/6	5.06552137110009	6
-13/6	4.798085678331972	6
-13/6	4.721565245939473	6
-13/6	4.638015042878919	6
-13/6	4.554722217401604	6
-13/6	4.43479662614277	6
-13/6	4.087588267361525	6
-13/6	4.064914632910927	6
-13/6	3.8911253002096373	6
-13/6	3.8479234855961977	6
-13/6	3.694402597084604	6
-13/6	3.575185604511944	6
-13/6	3.4655799403635683	6
-13/6	3.3985162070800925	6
-13/6	3.2835811083498356	6
-13/6	3.1969055188700395	6
-13/6	3.1800867237989223	6
-13/6	3.1259591768688324	6
-13/6	3.0150853239889557	6
-13/6	2.9395590370421587	6
-13/6	2.865822562138078	6
-13/6	2.818865933587972	6
-13/6	2.7770196608336164	6
-13/6	2.694675039584695	6
-13/6	6.261401786661509	5
-13/6	5.666666666665719	5
-13/6	5.649163673074781	5
-13/6	4.909776612930841	5
-13/6	4.736612262759081	5
-13/6	4.52696989004005	5
-13/6	4.418046214866308	5
-13/6	4.265053231918273	5
-13/6	4.073110565240313	5
-13/6	4.071397409240262	5
-13/6	3.917324596232902	5
-13/6	3.841000199455948	5
-13/6	3.77845543884348	5
-13/6	3.71898254070868	5
-13/6	3.5097960189289097	5
-13/6	3.320251343286941	5
-13/6	3.270043365214974	5
-13/6	3.23600165229459	5
-13/6	3.1235401672098533	5
-13/6	3.0098959090466906	5
-13/6	2.9499373404649987	5
-13/6	2.9277945413122097	5
-13/6	2.8253834540406615	5
-13/6	2.7542180215057215	5
-13/6	2.701487579372383	5
-13/6	2.6792068269784295	5
-13/6	5.360548293709883	4
-13/6	4.973845350516569	4
-13/6	4.809741404166516	4
-13/6	4.686743821569962	4
-13/6	4.581723523202413	4
-13/6	4.412184634117807	4
-13/6	4.2391696397094165	4
-13/6	3.9217312141523166	4
-13/6	3.804090175928934	4
-13/6	3.7079632200959622	4
-13/6	3.590643830942554	4
-13/6	3.490514972275321	4
-13/6	3.337478958341592	4
-13/6	3.3036998922235057	4
-13/6	3.0907492742447857	4
-13/6	2.989727819778807	4
-13/6	2.922319425461694	4
-13/6	2.7848203742167357	4
-13/6	5.934417578654461	3
-13/6	5.66666666666606	3
-13/6	5.091470846807994	3
-13/6	4.804626525928057	3
-13/6	4.518335015915682	3
-13/6	4.361172586703418	3
-13/6	4.166790757025495	3
-13/6	3.8137286143706604	3
-13/6	3.7333663575108744	3
-13/6	3.693009190155948	3
-13/6	3.4451540366174527	3
-13/6	3.3418357821391282	3
-13/6	3.125976658147664	3
-13/6	3.0900725469715553	3
-13/6	2.902984279384782	3
-13/6	2.8528250397668558	3
-13/6	2.774411370375617	3
-13/6	2.6947053201369613	3
-13/6	5.250721081829283	2
-13/6	4.74817530495595	2
-13/6	4.556747393964031	2
-13/6	4.256970123004152	2
-13/6	3.7654680861542573	2
-13/6	3.459000857368764	2
-13/6	3.0760616458835273	2
-13/6	3.0433688472540013	2
-13/6	2.873390674345785	2
-13/6	5.666666666668974	1
-13/6	5.199433342033082	1
-13/6	4.702812530772071	1
-13/6	4.0548760615904555	1
-13/6	3.7654671991023037	1
-13/6	3.4307605611651226	1
-13/6	3.072006096677633	1
-13/6	2.917895200830692	1
-13/6	2.7567197355319806	1
-13/6	3.9073785687739724	0
-11/6	1.6666666666860692	51
-11/6	2.3482387839103467	49
-11/6	1.8522432331810705	48
-11/6	2.1598747497046134	47
-11/6	1.8876012818145682	47
-11/6	2.6027224744684645	46
-11/6	2.033529445718159	46
-11/6	2.6207111951662228	45
-11/6	2.139679517793411	45
-11/6	2.043263449544611	45
-11/6	1.7020399951579748	45
-11/6	2.7984134947837447	44
-11/6	2.33018848123902	44
-11/6	1.8613548407302005	44
-11/6	3.3694033992069308	43
-11/6	2.7492595903240726	43
-11/6	2.39168723635521	43
-11/6	2.231173797226802	43
-11/6	1.9502565691436757	43
-11/6	1.8038048672751756	43
-11/6	3.1878670485821203	42
-11/6	2.7456620933371596	42
-11/6	2.4757206187205156	42
-11/6	2.2110203776610433	42
-11/6	2.0403681563184364	42
-11/6	2.0069946369549143	42
-11/6	3.3177602027135435	41
-11/6	3.124437702477735	41
-11/6	2.9925801342978957	41
-11/6	2.5567192375892773	41
-11/6	2.346434396560653	41
-11/6	2.108688263971999	41
-11/6	1.9988659463342628	41
-11/6	1.9287544305625488	41
-11/6	1.800620641981368	41
-11/6	3.1368703634652775	40
-11/6	2.987250109355955	40
-11/6	2.9127046473731752	40
-11/6	2.7802300018884125	40
-11/6	2.441972380685911	40
-11/6	2.360549596050987	40
-11/6	2.003828757617157	40
-11/6	1.9410046165721724	40
-11/6	1.776496020022023	40
-11/6	3.4542446276100236	39
-11/6	3.385798297735164	39
-11/6	3.0410259524796857	39
-11/6	3.0115121435119363	39
-11/6	2.8419868246674014	39
-11/6	2.68696487473062	39
-11/6	2.5115924877063662	39
-11/6	2.466856342532992	39
-11/6	2.336354983744968	39
-11/6	2.169364811219566	39
-11/6	2.0634882296435535	39
-11/6	1.9708024829051283	39
-11/6	1.9284748522550217	39
-11/6	1.701669497986586	39
-11/6	3.7016193454619497	38
-11/6	3.3683464642563195	38
-11/6	3.1583361959310423	38
-11/6	2.9028709573103697	38
-11/6	2.8021424877661048	38
-11/6	2.6943825402086077	38
-11/6	2.5240465118695283	38
-11/6	2.291335772464663	38
-11/6	2.261538029433723	38
-11/6	2.1691837068756286	38
-11/6	2.099404043106915	38
-11/6	2.0434927344649623	38
-11/6	1.8434945193075691	38
-11/6	3.852160437254497	37
-11/6	3.5220760872252868	37
-11/6	3.3219717915744695	37
-11/6	3.1463333857027465	37
-11/6	2.9407365006627515	37
-11/6	2.918144295861566	37
-11/6	2.7977832718315767	37
-11/6	2.781131565145188	37
-11/6	2.4716775842643983	37
-11/6	2.4503656594388303	37
-11/6	2.388409179253358	37
-11/6	2.3409546487418993	37
-11/6	2.2258499807903718	37
-11/6	2.1566727354911563	37
-11/6	2.019225118743634	37
-11/6	1.9930328683876724	37
-11/6	1.951481057167257	37
-11/6	1.8938413737378141	37
-11/6	1.8394933807830967	37
-11/6	4.165273951195559	36
-11/6	3.777308082266245	36
-11/6	3.568634348022897	36
-11/6	3.4929327439058397	36
-11/6	3.3190689108450897	36
-11/6	3.2185472374476376	36
-11/6	2.9919397226403817	36
-11/6	2.850124733613484	36
-11/6	2.8390673553476518	36
-11/6	2.68152423596257	36
-11/6	2.5134983379211917	36
-11/6	2.4057292272955237	36
-11/6	2.3781726674314996	36
-11/6	2.319300094852224	36
-11/6	2.1604068326196284	36
-11/6	2.1394833443991956	36
-11/6	2.104281066087424	36
-11/6	1.903552803913044	36
-11/6	1.858631954262819	36
-11/6	1.8162003444158472	36
-11/6	4.0202343570636	35
-11/6	3.9110877723724116	35
-11/6	3.745594492131204	35
-11/6	3.5165995109418873	35
-11/6	3.321299393886875	35
-11/6	3.250101089121017	35
-11/6	3.1834473189337587	35
-11/6	3.0287352922241553	35
-11/6	2.9874085687697516	35
-11/6	2.922818470335187	35
-11/6	2.8038690203029546	35
-11/6	2.719482085591153	35
-11/6	2.679505429467099	35
-11/6	2.5345192914064683	35
-11/6	2.5046840989525663	35
-11/6	2.4284182220690127	35
-11/6	2.3327522059626062	35
-11/6	2.298411980649689	35
-11/6	2.242171208254149	35
-11/6	2.1939769684431667	35
-11/6	2.1443428305356065	35
-11/6	2.0735757164875395	35
-11/6	1.9512999797225348	35
-11/6	1.8900996266056609	35
-11/6	1.7842610656662146	35
-11/6	1.7377821007466991	35
-11/6	4.181304550518689	34
-11/6	3.7755974369720207	34
-11/6	3.6831436556713015	34
-11/6	3.568617584387539	34
-11/6	3.5221510636583844	34
-11/6	3.388335771513084	34
-11/6	3.266588487629633	34
-11/6	3.117470364228211	34
-11/6	3.0610731975757517	34
-11/6	2.949078564415686	34
-11/6	2.8501951205325895	34
-11/6	2.821059775422327	34
-11/6	2.716695710831118	34
-11/6	2.535438610058918	34
-11/6	2.47387684876594	34
-11/6	2.448841410983732	34
-11/6	2.3802060675843677	34
-11/6	2.3184164574195165	34
-11/6	2.2728641537869407	34
-11/6	2.1866735211588093	34
-11/6	2.1316337965654384	34
-11/6	1.98952182967696	34
-11/6	1.9543448176082165	34
-11/6	1.929275040369248	34
-11/6	1.9100930703643826	34
-11/6	1.7898206031750306	34
-11/6	1.7737048037379282	34
-11/6	4.52607709829681	33
-11/6	4.284138507875468	33
-11/6	3.9420899417382316	33
-11/6	3.8631201648204296	33
-11/6	3.7161353811134177	33
-11/6	3.577446062427043	33
-11/6	3.4597614484919177	33
-11/6	3.393706651557295	33
-11/6	3.304151162978087	33
-11/6	3.2567788418600685	33
-11/6	3.174388489136618	33
-11/6	3.145374171595904	33
-11/6	3.081278085410304	33
-11/6	2.9225506553302694	33
-11/6	2.8959719543199753	33
-11/6	2.793649033661495	33
-11/6	2.768322659190744	33
-11/6	2.602594788382703	33
-11/6	2.5785831464054354	33
-11/6	2.552101553425018	33
-11/6	2.529118279755494	33
-11/6	2.427112963352556	33
-11/6	2.3683803398271266	33
-11/6	2.334279463349958	33
-11/6	2.2660208497472922	33
-11/6	2.2435324900106934	33
-11/6	2.1999744107633887	33
-11/6	2.1386993948108284	33
-11/6	2.096971403927455	33
-11/6	2.021184212011576	33
-11/6	1.9932536089872883	33
-11/6	1.9336674795122235	33
-11/6	1.8956779138934508	33
-11/6	1.8071226413048862	33
-11/6	1.770886607002467	33
-11/6	4.218187888098328	32
-11/6	4.048663319812476	32
-11/6	3.924229487514822	32
-11/6	3.736800352930004	32
-11/6	3.617961319123424	32
-11/6	3.5779725156753557	32
-11/6	3.4434320677100914	32
-11/6	3.3487576293300663	32
-11/6	3.212311430295813	32
-11/6	3.141044290849095	32
-11/6	3.071287507242232	32
-11/6	3.0177826412109425	32
-11/6	2.9583539466839284	32
-11/6	2.8888419241193333	32
-11/6	2.8350785120710498	32
-11/6	2.7659982279765245	32
-11/6	2.723707705645211	32
-11/6	2.704111118808214	32
-11/6	2.6387311937687628	32
-11/6	2.5531736929951876	32
-11/6	2.434021569635661	32
-11/6	2.383362410160771	32
-11/6	2.3245344855604344	32
-11/6	2.2955963807180524	32
-11/6	2.2509954317720258	32
-11/6	2.2271412100599264	32
-11/6	2.1820762756578915	32
-11/6	2.1195498759989277	32
-11/6	2.0954924659090466	32
-11/6	2.054671894351486	32
-11/6	1.9896172886110435	32
-11/6	1.9524229508024291	32
-11/6	1.9131793218148232	32
-11/6	1.8368335624072643	32
-11/6	1.8112966800108552	32
-11/6	4.658487907683593	31
-11/6	4.350404967532086	31
-11/6	4.277014863684599	31
-11/6	4.130486886289873	31
-11/6	4.030790285025432	31
-11/6	3.7841707931838755	31
-11/6	3.7221607903193217	31
-11/6	3.6169264011441555	31
-11/6	3.5453539818990976	31
-11/6	3.502125792507286	31
-11/6	3.421680462291988	31
-11/6	3.396083944651764	31
-11/6	3.213728120437736	31
-11/6	3.1692790043634886	31
-11/6	3.094200580711913	31
-11/6	3.057269679600722	31
-11/6	2.974280937007279	31
-11/6	2.9423927568386716	31
-11/6	2.877436269285681	31
-11/6	2.8603959715583187	31
-11/6	2.8330626650094928	31
-11/6	2.795564524396468	31
-11/6	2.737284139613621	31
-11/6	2.6734100286594185	31
-11/6	2.6171863068921084	31
-11/6	2.612174443926051	31
-11/6	2.5424609824622166	31
-11/6	2.41977452397623	31
-11/6	2.4127139649062883	31
-11/6	2.398337353286479	31
-11/6	2.329548853358574	31
-11/6	2.262168568875495	31
-11/6	2.2443201901951397	31
-11/6	2.2087589508955716	31
-11/6	2.1843251009267988	31
-11/6	2.1605031029503152	31
-11/6	2.1215437364880927	31
-11/6	2.0931612436761498	31
-11/6	2.0431805085936503	31
-11/6	1.9619865447421034	31
-11/6	1.9401839910715353	31
-11/6	1.8639437745223404	31
-11/6	1.85959842709417	31
-11/6	1.8548561524585239	31
-11/6	1.7992709474747244	31
-11/6	4.666666666598758	30
-11/6	4.582463665330579	30
-11/6	4.342048735150456	30
-11/6	4.216045229124575	30
-11/6	4.097516089375858	30
-11/6	3.999750616731035	30
-11/6	3.8528619487042306	30
-11/6	3.7608583534711215	30
-11/6	3.6826913971053727	30
-11/6	3.553465862525627	30
-11/6	3.5211955130653223	30
-11/6	3.390405304984597	30
-11/6	3.3047100277617574	30
-11/6	3.250728871978936	30
-11/6	3.2156672734126914	30
-11/6	3.1707668902708974	30
-11/6	3.0810995319079666	30
-11/6	3.0625672804162605	30
-11/6	3.016021774001274	30
-11/6	2.9547341963225335	30
-11/6	2.907983716522722	30
-11/6	2.8875786041244282	30
-11/6	2.8073302858865645	30
-11/6	2.731179433823854	30
-11/6	2.665824010142387	30
-11/6	2.632367014532065	30
-11/6	2.583760034725856	30
-11/6	2.5596155032908428	30
-11/6	2.5211609082398354	30
-11/6	2.4681033417000435	30
-11/6	2.450578746113024	30
-11/6	2.408229487878998	30
-11/6	2.3717307521110342	30
-11/6	2.321474773747468	30
-11/6	2.271033773839008	30
-11/6	2.1795321937570407	30
-11/6	2.1761953127133893	30
-11/6	2.165538630604715	30
-11/6	2.142875626053865	30
-11/6	2.0719032462839095	30
-11/6	2.0182278479405795	30
-11/6	1.9800385778253258	30
-11/6	1.9414087658296921	30
-11/6	1.900497832273686	30
-11/6	1.8421208007566747	30
-11/6	1.7913426227023592	30
-11/6	4.733348339981603	29
-11/6	4.565762568076025	29
-11/6	4.28983519720714	29
-11/6	4.156311164017097	29
-11/6	4.02890635251606	29
-11/6	3.9480106724404322	29
-11/6	3.8770289442727517	29
-11/6	3.8279547447818913	29
-11/6	3.7373938022392394	29
-11/6	3.6769649199559353	29
-11/6	3.591211383260088	29
-11/6	3.513677852170076	29
-11/6	3.478881401446415	29
-11/6	3.3951629533039522	29
-11/6	3.3655931682187656	29
-11/6	3.299533950164914	29
-11/6	3.270179369588732	29
-11/6	3.1744317238808435	29
-11/6	3.113517653389863	29
-11/6	3.0697274457706953	29
-11/6	3.05723020052028	29
-11/6	2.9771404264465673	29
-11/6	2.973197976418305	29
-11/6	2.9453563130664406	29
-11/6	2.85504294103157	29
-11/6	2.825162560246099	29
-11/6	2.8034751307168335	29
-11/6	2.7546422720370174	29
-11/6	2.735768018192175	29
-11/6	2.653441490721889	29
-11/6	2.6319032414685353	29
